No.,Invoice ID,Year,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Link
621,420-97-3340,2019,A,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,225.792,3/28/2019,15:30,Credit card,215.04,4.761904762,10.752,9.2,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
622,436-54-4512,2016,A,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,3/20/2019,19:44,Cash,91.61,4.761904762,4.5805,9.8,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
623,670-79-6321,2022,B,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.1065,695.2365,1/17/2019,15:27,Credit card,662.13,4.761904762,33.1065,4.9,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
624,852-62-7105,2015,B,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,1/12/2019,11:25,Credit card,832.5,4.761904762,41.625,4.4,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
625,598-06-7312,2018,B,Mandalay,Member,Male,Fashion accessories,91.35,1,4.5675,95.9175,2/16/2019,15:42,Cash,91.35,4.761904762,4.5675,6.8,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
626,135-13-8269,2020,B,Mandalay,Member,Female,Food and beverages,78.88,2,7.888,165.648,1/26/2019,16:04,Cash,157.76,4.761904762,7.888,9.1,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
627,816-57-2053,2017,A,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,127.827,3/9/2019,12:37,Ewallet,121.74,4.761904762,6.087,8.7,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
628,628-90-8624,2019,B,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,3/14/2019,14:41,Cash,825.8,4.761904762,41.29,5,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
629,856-66-2701,2016,A,Yangon,Member,Male,Home and lifestyle,53.3,3,7.995,167.895,1/25/2019,14:19,Ewallet,159.9,4.761904762,7.995,7.5,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
630,308-39-1707,2022,A,Yangon,Normal,Female,Fashion accessories,12.09,1,0.6045,12.6945,1/26/2019,18:19,Credit card,12.09,4.761904762,0.6045,8.2,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
631,149-61-1929,2022,A,Yangon,Normal,Male,Sports and travel,64.19,10,32.095,673.995,1/19/2019,14:08,Credit card,641.9,4.761904762,32.095,6.7,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
632,655-07-2265,2015,A,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,3/5/2019,16:38,Ewallet,234.93,4.761904762,11.7465,5.4,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
633,589-02-8023,2018,A,Yangon,Member,Male,Food and beverages,83.77,2,8.377,175.917,1/15/2019,10:54,Credit card,167.54,4.761904762,8.377,7,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
634,420-04-7590,2020,B,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,3/18/2019,11:29,Ewallet,299.1,4.761904762,14.955,4.7,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
635,182-88-2763,2017,B,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,3/20/2019,19:28,Credit card,239.73,4.761904762,11.9865,5,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
636,188-55-0967,2019,B,Mandalay,Member,Male,Health and beauty,66.47,10,33.235,697.935,1/15/2019,15:01,Credit card,664.7,4.761904762,33.235,5,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
637,610-46-4100,2016,A,Yangon,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,3/3/2019,20:31,Credit card,202.65,4.761904762,10.1325,6,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
638,318-81-2368,2022,C,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,3/19/2019,12:16,Cash,46.2,4.761904762,2.31,6.3,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
639,364-33-8584,2015,B,Mandalay,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,3/8/2019,15:27,Cash,88.15,4.761904762,4.4075,8.5,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
640,665-63-9737,2018,B,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.863,165.123,2/27/2019,17:36,Ewallet,157.26,4.761904762,7.863,7.5,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
641,695-09-5146,2020,B,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2/23/2019,20:00,Ewallet,296.37,4.761904762,14.8185,6.4,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
642,155-45-3814,2017,C,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,3/19/2019,15:29,Ewallet,708.4,4.761904762,35.42,4.7,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
643,794-32-2436,2019,B,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,116.907,3/27/2019,15:08,Ewallet,111.34,4.761904762,5.567,6,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
644,131-15-8856,2016,C,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,609.168,3/30/2019,19:26,Credit card,580.16,4.761904762,29.008,4,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
645,273-84-2164,2022,C,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,2/16/2019,15:53,Ewallet,60.25,4.761904762,3.0125,5.5,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
646,706-36-6154,2022,A,Yangon,Member,Male,Home and lifestyle,19.36,9,8.712,182.952,1/18/2019,18:43,Ewallet,174.24,4.761904762,8.712,8.7,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
647,778-89-7974,2015,C,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063,442.323,3/30/2019,14:58,Cash,421.26,4.761904762,21.063,7.4,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
648,574-31-8277,2018,B,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,3/20/2019,19:55,Cash,33.63,4.761904762,1.6815,5.6,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
649,859-71-0933,2020,C,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.549,32.529,1/16/2019,15:10,Cash,30.98,4.761904762,1.549,6.3,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
650,740-11-5257,2017,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2/24/2019,16:44,Cash,247.4,4.761904762,12.37,7.1,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
651,369-82-2676,2019,B,Mandalay,Normal,Male,Electronic accessories,75.66,5,18.915,397.215,1/15/2019,18:22,Ewallet,378.3,4.761904762,18.915,7.8,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
652,563-47-4072,2016,B,Mandalay,Normal,Female,Health and beauty,55.81,6,16.743,351.603,1/22/2019,11:52,Cash,334.86,4.761904762,16.743,9.9,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
653,742-04-5161,2022,A,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,2/3/2019,17:24,Cash,727.8,4.761904762,36.39,7.3,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
654,149-15-7606,2015,B,Mandalay,Member,Male,Sports and travel,37.32,9,16.794,352.674,3/6/2019,15:31,Ewallet,335.88,4.761904762,16.794,5.1,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
655,133-77-3154,2018,B,Mandalay,Member,Male,Fashion accessories,60.18,4,12.036,252.756,2/16/2019,18:04,Credit card,240.72,4.761904762,12.036,9.4,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
656,169-52-4504,2020,A,Yangon,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,3/14/2019,14:13,Credit card,47.07,4.761904762,2.3535,5.8,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
657,250-81-7186,2017,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,2/27/2019,10:23,Credit card,99.69,4.761904762,4.9845,8,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
658,562-12-5430,2019,A,Yangon,Member,Female,Fashion accessories,88.15,3,13.2225,277.6725,1/18/2019,10:11,Ewallet,264.45,4.761904762,13.2225,7.9,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
659,816-72-8853,2016,A,Yangon,Member,Female,Sports and travel,27.93,5,6.9825,146.6325,1/29/2019,15:48,Cash,139.65,4.761904762,6.9825,5.9,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
660,491-38-3499,2022,A,Yangon,Member,Male,Fashion accessories,55.45,1,2.7725,58.2225,2/26/2019,17:46,Credit card,55.45,4.761904762,2.7725,4.9,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
661,322-02-2271,2022,B,Mandalay,Normal,Female,Sports and travel,42.97,3,6.4455,135.3555,2/3/2019,11:46,Cash,128.91,4.761904762,6.4455,9.3,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
662,842-29-4695,2015,C,Naypyitaw,Member,Male,Sports and travel,17.14,7,5.999,125.979,1/16/2019,12:07,Credit card,119.98,4.761904762,5.999,7.9,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
663,725-67-2480,2018,B,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,370.125,3/24/2019,18:14,Credit card,352.5,4.761904762,17.625,5.9,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
664,641-51-2661,2020,C,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,914.55,2/12/2019,14:45,Credit card,871,4.761904762,43.55,9.9,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
665,714-02-3114,2017,C,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,207.48,2/21/2019,11:39,Cash,197.6,4.761904762,9.88,7.7,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
666,518-17-2983,2019,A,Yangon,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,2/4/2019,15:44,Ewallet,194.52,4.761904762,9.726,7.6,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
667,779-42-2410,2016,B,Mandalay,Member,Male,Food and beverages,57.74,3,8.661,181.881,2/20/2019,13:06,Ewallet,173.22,4.761904762,8.661,7.7,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
668,190-14-3147,2022,B,Mandalay,Normal,Female,Health and beauty,17.97,4,3.594,75.474,2/23/2019,20:43,Ewallet,71.88,4.761904762,3.594,6.4,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
669,408-66-6712,2015,C,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.313,300.573,2/16/2019,14:19,Ewallet,286.26,4.761904762,14.313,4.4,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
670,679-22-6530,2018,B,Mandalay,Normal,Female,Sports and travel,40.62,2,4.062,85.302,1/17/2019,10:01,Credit card,81.24,4.761904762,4.062,4.1,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
671,588-47-8641,2020,A,Yangon,Member,Male,Fashion accessories,56.04,10,28.02,588.42,1/14/2019,19:30,Ewallet,560.4,4.761904762,28.02,4.4,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
672,642-61-4706,2017,B,Mandalay,Member,Male,Food and beverages,93.4,2,9.34,196.14,3/30/2019,16:34,Cash,186.8,4.761904762,9.34,5.5,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
673,576-31-4774,2019,B,Mandalay,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,3/2/2019,13:10,Ewallet,220.23,4.761904762,11.0115,4,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
674,556-41-6224,2016,C,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.456,282.576,2/15/2019,17:10,Credit card,269.12,4.761904762,13.456,9.3,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
675,811-03-8790,2022,A,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,3/1/2019,10:22,Credit card,454.8,4.761904762,22.74,4.8,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
676,242-11-3142,2022,B,Mandalay,Member,Male,Fashion accessories,83.77,2,8.377,175.917,2/24/2019,19:57,Cash,167.54,4.761904762,8.377,4.6,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
677,752-23-3760,2015,B,Mandalay,Member,Female,Sports and travel,64.08,7,22.428,470.988,2/19/2019,19:29,Credit card,448.56,4.761904762,22.428,7.3,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
678,274-05-5470,2018,A,Yangon,Member,Female,Food and beverages,73.47,4,14.694,308.574,2/23/2019,18:30,Cash,293.88,4.761904762,14.694,6,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
679,648-94-3045,2020,C,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.475,618.975,2/7/2019,14:27,Ewallet,589.5,4.761904762,29.475,8.1,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
680,130-67-4723,2017,A,Yangon,Member,Male,Food and beverages,48.5,6,14.55,305.55,1/11/2019,13:57,Ewallet,291,4.761904762,14.55,9.4,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
681,528-87-5606,2019,B,Mandalay,Member,Female,Electronic accessories,39.48,1,1.974,41.454,2/12/2019,19:43,Cash,39.48,4.761904762,1.974,6.5,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
682,320-85-2052,2016,B,Mandalay,Normal,Female,Sports and travel,34.81,1,1.7405,36.5505,1/14/2019,10:11,Credit card,34.81,4.761904762,1.7405,7,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
683,370-96-0655,2022,C,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.796,310.716,1/9/2019,13:46,Ewallet,295.92,4.761904762,14.796,7.1,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
684,105-10-6182,2015,A,Yangon,Member,Male,Fashion accessories,21.48,2,2.148,45.108,2/27/2019,12:22,Ewallet,42.96,4.761904762,2.148,6.6,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
685,510-79-0415,2018,B,Mandalay,Member,Female,Sports and travel,23.08,6,6.924,145.404,1/24/2019,19:20,Ewallet,138.48,4.761904762,6.924,4.9,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
686,241-96-5076,2020,B,Mandalay,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,1/8/2019,12:58,Credit card,98.2,4.761904762,4.91,6.4,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
687,767-97-4650,2017,B,Mandalay,Member,Female,Sports and travel,64.83,2,6.483,136.143,1/8/2019,11:59,Credit card,129.66,4.761904762,6.483,8,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
688,648-83-1321,2019,A,Yangon,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,1/16/2019,17:59,Cash,635.6,4.761904762,31.78,4.3,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
689,173-57-2300,2016,C,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.288,153.048,3/13/2019,12:51,Cash,145.76,4.761904762,7.288,6.1,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
690,305-03-2383,2022,A,Yangon,Normal,Female,Food and beverages,67.1,3,10.065,211.365,2/15/2019,10:36,Cash,201.3,4.761904762,10.065,7.5,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
691,394-55-6384,2022,C,Naypyitaw,Member,Female,Sports and travel,70.19,9,31.5855,663.2955,1/25/2019,13:38,Cash,631.71,4.761904762,31.5855,6.7,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
692,266-20-6657,2015,C,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.264,404.544,3/12/2019,19:39,Ewallet,385.28,4.761904762,19.264,5.2,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
693,689-05-1884,2018,A,Yangon,Member,Male,Health and beauty,48.63,10,24.315,510.615,3/4/2019,12:44,Cash,486.3,4.761904762,24.315,8.8,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
694,196-01-2849,2020,C,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.683,539.343,2/10/2019,13:56,Cash,513.66,4.761904762,25.683,9.5,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
695,372-62-5264,2017,C,Naypyitaw,Normal,Female,Food and beverages,52.6,9,23.67,497.07,1/16/2019,14:42,Cash,473.4,4.761904762,23.67,7.6,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
696,800-09-8606,2019,A,Yangon,Member,Female,Home and lifestyle,87.37,5,21.8425,458.6925,1/29/2019,19:45,Cash,436.85,4.761904762,21.8425,6.6,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
697,182-52-7000,2016,A,Yangon,Member,Female,Sports and travel,27.04,4,5.408,113.568,1/1/2019,20:26,Ewallet,108.16,4.761904762,5.408,6.9,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
698,826-58-8051,2022,B,Mandalay,Normal,Male,Home and lifestyle,62.19,4,12.438,261.198,1/6/2019,19:46,Ewallet,248.76,4.761904762,12.438,4.3,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
699,868-06-0466,2015,A,Yangon,Member,Male,Electronic accessories,69.58,9,31.311,657.531,2/19/2019,19:38,Credit card,626.22,4.761904762,31.311,7.8,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
700,751-41-9720,2018,C,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,1/12/2019,16:18,Ewallet,975,4.761904762,48.75,8,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
701,626-43-7888,2020,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.164,507.444,2/7/2019,12:23,Ewallet,483.28,4.761904762,24.164,9.6,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
702,176-64-7711,2017,B,Mandalay,Normal,Male,Food and beverages,32.32,3,4.848,101.808,3/27/2019,19:11,Credit card,96.96,4.761904762,4.848,4.3,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
703,191-29-0321,2019,B,Mandalay,Member,Female,Fashion accessories,19.77,10,9.885,207.585,2/27/2019,18:57,Credit card,197.7,4.761904762,9.885,5,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
704,729-06-2010,2016,B,Mandalay,Member,Male,Health and beauty,80.47,9,36.2115,760.4415,1/6/2019,11:18,Cash,724.23,4.761904762,36.2115,9.2,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
705,640-48-5028,2022,B,Mandalay,Member,Female,Home and lifestyle,88.39,9,39.7755,835.2855,3/2/2019,12:40,Cash,795.51,4.761904762,39.7755,6.3,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
706,186-79-9562,2022,B,Mandalay,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,3/29/2019,14:06,Cash,502.39,4.761904762,25.1195,8.9,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
707,834-45-5519,2015,B,Mandalay,Normal,Female,Electronic accessories,43,4,8.6,180.6,1/31/2019,20:48,Ewallet,172,4.761904762,8.6,7.6,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
708,162-65-8559,2018,C,Naypyitaw,Member,Male,Food and beverages,68.98,1,3.449,72.429,1/21/2019,20:13,Cash,68.98,4.761904762,3.449,4.8,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
709,760-27-5490,2020,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.248,131.208,1/20/2019,20:37,Ewallet,124.96,4.761904762,6.248,9.1,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
710,445-30-9252,2017,A,Yangon,Normal,Male,Sports and travel,25.7,3,3.855,80.955,1/17/2019,17:59,Ewallet,77.1,4.761904762,3.855,6.1,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
711,786-94-2700,2019,A,Yangon,Member,Male,Food and beverages,80.62,6,24.186,507.906,2/28/2019,20:18,Cash,483.72,4.761904762,24.186,9.1,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
712,728-88-7867,2016,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,3/19/2019,15:52,Ewallet,302.12,4.761904762,15.106,8.3,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
713,183-21-3799,2022,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.9335,733.6035,2/19/2019,15:14,Ewallet,698.67,4.761904762,34.9335,7.2,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
714,268-20-3585,2015,C,Naypyitaw,Normal,Female,Health and beauty,13.85,9,6.2325,130.8825,2/4/2019,12:50,Ewallet,124.65,4.761904762,6.2325,6,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
715,735-32-9839,2018,C,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,829.08,1/31/2019,10:36,Ewallet,789.6,4.761904762,39.48,8.5,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
716,258-92-7466,2020,A,Yangon,Normal,Female,Health and beauty,35.68,5,8.92,187.32,2/6/2019,18:33,Credit card,178.4,4.761904762,8.92,6.6,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
717,857-16-3520,2017,A,Yangon,Member,Female,Fashion accessories,71.46,7,25.011,525.231,3/28/2019,16:06,Ewallet,500.22,4.761904762,25.011,4.5,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
718,482-17-1179,2019,A,Yangon,Member,Male,Electronic accessories,11.94,3,1.791,37.611,1/19/2019,12:47,Credit card,35.82,4.761904762,1.791,8.1,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
719,788-21-5741,2016,A,Yangon,Normal,Male,Fashion accessories,45.38,3,6.807,142.947,2/17/2019,13:34,Credit card,136.14,4.761904762,6.807,7.2,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
720,821-14-9046,2022,B,Mandalay,Member,Female,Fashion accessories,17.48,6,5.244,110.124,1/18/2019,15:04,Credit card,104.88,4.761904762,5.244,6.1,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
721,418-05-0656,2022,B,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.946,187.866,2/2/2019,20:42,Cash,178.92,4.761904762,8.946,7.1,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
722,678-79-0726,2015,C,Naypyitaw,Member,Female,Sports and travel,90.63,9,40.7835,856.4535,1/18/2019,15:28,Cash,815.67,4.761904762,40.7835,5.1,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
723,776-68-1096,2018,B,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.618,138.978,3/18/2019,13:45,Credit card,132.36,4.761904762,6.618,7.9,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
724,592-46-1692,2020,C,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.8695,270.2595,1/11/2019,20:10,Cash,257.39,4.761904762,12.8695,7.4,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
725,434-35-9162,2017,B,Mandalay,Member,Male,Food and beverages,23.34,4,4.668,98.028,2/4/2019,18:53,Ewallet,93.36,4.761904762,4.668,7.4,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
726,149-14-0304,2019,C,Naypyitaw,Member,Female,Health and beauty,28.5,8,11.4,239.4,2/6/2019,14:24,Cash,228,4.761904762,11.4,6.6,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
727,442-44-6497,2016,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.3355,175.0455,1/8/2019,11:42,Credit card,166.71,4.761904762,8.3355,5.9,https://drive.google.com/file/d/1RDzPGHkGaSF970SJWeqTw3MGA5AVHufz/view
